iter	MAPE	RMSE	R2	MAE
984	0.02148437538	0.4062496328	0.8036461604	0.3001179325
985	0.02148199745	0.4062032484	0.8036909961	0.3000865944
986	0.02147923514	0.4061544821	0.8037381286	0.3000453412
987	0.02147706046	0.4061129642	0.8037782511	0.3000167205
988	0.02147222958	0.4060090809	0.8038786249	0.2999433883
989	0.02147072717	0.4059779556	0.8039086936	0.299923752
990	0.02146909011	0.4059514542	0.8039342937	0.2999014953
991	0.02146812273	0.4059284312	0.8039565323	0.2998877848
992	0.02146516088	0.4058738061	0.8040092912	0.2998463652
993	0.02146264576	0.4058304071	0.8040512025	0.2998134906
994	0.02146184079	0.4058139614	0.8040670832	0.2998013167
995	0.02146029984	0.405778803	0.8041010318	0.2997812144
996	0.02145423465	0.405664438	0.8042114408	0.2997022399
997	0.02145178443	0.405609975	0.804264009	0.2996689573
998	0.02145002811	0.4055690601	0.8043034958	0.299647038
999	0.02144829894	0.4055364143	0.8043349993	0.2996218788
1000	0.02144526592	0.4054926517	0.8043772265	0.2995770954
1001	0.0214431572	0.4054601737	0.8044085622	0.2995458738
1002	0.0214405047	0.4054138033	0.8044532971	0.2995067658
1003	0.02143913457	0.4053853908	0.8044807051	0.2994881333
1004	0.02143790631	0.4053572325	0.8045078659	0.2994712509
1005	0.02143599269	0.4053231562	0.8045407325	0.2994445695
1006	0.0214346098	0.4052972828	0.8045656857	0.2994249276
1007	0.02143307222	0.4052689247	0.8045930332	0.2994049372
1008	0.02142937469	0.4052076916	0.8046520778	0.2993504114
1009	0.02142293172	0.4050746058	0.8047803763	0.299259534
1010	0.0214218977	0.4050576269	0.8047967414	0.2992454382
1011	0.02141990414	0.4050220388	0.8048310407	0.2992177377
1012	0.02141871955	0.4050006199	0.8048516826	0.2992023622
1013	0.02141798115	0.4049875578	0.8048642702	0.2991917848
1014	0.02141584391	0.404945084	0.8049051985	0.2991614376
1015	0.02141371151	0.4049063096	0.8049425583	0.29913141
1016	0.02141085671	0.4048526455	0.8049942586	0.299094884
1017	0.02140861906	0.4048104818	0.8050348745	0.2990622991
1018	0.02140702766	0.4047799747	0.8050642591	0.2990388306
1019	0.02140488043	0.4047355019	0.8051070916	0.299010583
1020	0.02140214614	0.4046847784	0.8051559385	0.298974045
1021	0.02139985438	0.4046356937	0.8052032013	0.2989432013
1022	0.02139799475	0.4046042273	0.8052334967	0.2989165909
1023	0.02139570625	0.4045566285	0.8052793199	0.2988858537
1024	0.0213904601	0.4044694373	0.8053632443	0.2988098213
1025	0.02138772141	0.4044167701	0.8054139295	0.29877246
1026	0.02138683479	0.4043972144	0.8054327476	0.2987603447
1027	0.02138472895	0.4043590277	0.8054694913	0.2987304608
1028	0.02138326666	0.4043293148	0.8054980791	0.2987108734
1029	0.02138097368	0.4042905164	0.8055354051	0.2986802126
1030	0.02137955067	0.4042539627	0.8055705683	0.2986602813
1031	0.02137777376	0.4042210027	0.8056022718	0.2986365746
1032	0.02137651492	0.4041973568	0.8056250147	0.2986177933
1033	0.02137399666	0.4041509995	0.8056695977	0.298583163
1034	0.02136989586	0.4040812231	0.805736694	0.2985226135
1035	0.0213654025	0.4040038454	0.8058110861	0.29845891
1036	0.02136268508	0.4039562298	0.8058568573	0.2984210151
1037	0.02135910151	0.4038895874	0.8059209092	0.2983713087
1038	0.02135796131	0.4038637234	0.8059457651	0.2983557143
1039	0.02135437656	0.4037909331	0.8060157094	0.2983093092
1040	0.02135243138	0.403755222	0.8060500197	0.2982818182
1041	0.02135113996	0.4037277607	0.8060764016	0.2982628218
1042	0.02134846888	0.4036826814	0.8061197054	0.2982235721
1043	0.02134620197	0.4036322256	0.8061681681	0.2981940123
1044	0.02134489839	0.40360494	0.8061943733	0.2981754013
1045	0.02134263081	0.4035655342	0.8062322157	0.2981437322
1046	0.02133951678	0.4034984495	0.8062966304	0.2981005311
1047	0.02133687776	0.4034431589	0.8063497123	0.2980662766
1048	0.02133551943	0.4034122811	0.8063793535	0.2980483446
1049	0.0213339263	0.4033797679	0.8064105621	0.2980271301
1050	0.02133011816	0.4033282943	0.8064599653	0.2979725158
1051	0.02132891112	0.4033074341	0.8064799846	0.2979553915
1052	0.02132699674	0.4032592294	0.8065262422	0.2979290616
1053	0.02132485476	0.4032165088	0.8065672326	0.2978996313
1054	0.02132340299	0.4031892864	0.8065933502	0.2978792248
1055	0.02132195013	0.4031597686	0.8066216681	0.2978594311
1056	0.02131867489	0.4031020486	0.8066770357	0.2978156702
1057	0.02131713473	0.4030671057	0.8067105506	0.2977940544
1058	0.02131331749	0.4029879126	0.8067864968	0.2977423032
1059	0.02131048631	0.4029397472	0.80683268	0.2977038284
1060	0.0213085046	0.4029015201	0.80686933	0.2976781403
1061	0.02130554164	0.4028471506	0.8069214505	0.2976378482
1062	0.02130455921	0.4028288546	0.8069389881	0.297624392
1063	0.02130213232	0.4027826624	0.806983262	0.2975876003
1064	0.02130003485	0.4027428279	0.8070214381	0.297558932
1065	0.02129728704	0.4026820149	0.8070797121	0.2975211241
1066	0.02129537457	0.4026536334	0.8071069056	0.2974935074
1067	0.02129244868	0.4026029224	0.8071554893	0.2974511285
1068	0.02128531521	0.4024628051	0.8072896967	0.2973509452
1069	0.02128315748	0.402422311	0.8073284742	0.2973216188
1070	0.02128173007	0.4023941346	0.8073554538	0.2973020521
1071	0.02127794602	0.4023314176	0.8074155001	0.2972518641
1072	0.02127324312	0.4022369323	0.8075059443	0.2971843263
1073	0.02127168922	0.4022100946	0.8075316303	0.2971631709
1074	0.02127062363	0.4021871471	0.8075535917	0.2971470313
1075	0.02126892408	0.4021563093	0.8075831022	0.2971236223
1076	0.02126632576	0.4021019856	0.8076350825	0.2970851807
1077	0.02126489788	0.4020702462	0.8076654495	0.2970665037
1078	0.02126242448	0.4020128349	0.8077203721	0.2970337861
1079	0.02126013441	0.4019715698	0.8077598437	0.2970027736
1080	0.02125870626	0.4019485486	0.8077818625	0.2969810226
1081	0.02125418041	0.4018605875	0.807865982	0.2969218664
1082	0.02125253321	0.4018334125	0.8078919666	0.2968966412
1083	0.02125138824	0.401813276	0.8079112197	0.2968804555
1084	0.02124873305	0.401765685	0.8079567193	0.2968452432
1085	0.02124786222	0.4017488686	0.8079727953	0.2968332655
1086	0.02124459638	0.4016896943	0.8080293592	0.2967855489
1087	0.02124334228	0.4016689392	0.8080491967	0.2967687868
1088	0.02124066037	0.4016119681	0.8081036439	0.2967319693
1089	0.0212393493	0.4015851141	0.8081293056	0.29671413
1090	0.02123606786	0.401531558	0.8081804786	0.2966655312
1091	0.02123370232	0.4014860717	0.8082239355	0.2966335183
1092	0.02122938307	0.4014031703	0.8083031256	0.2965771021
1093	0.02122656101	0.4013502994	0.8083536211	0.296536564
1094	0.02122490214	0.401317967	0.8083844976	0.2965128911
1095	0.02122379503	0.4012955613	0.8084058929	0.2964989044
1096	0.02122252911	0.4012621914	0.8084377557	0.2964811534
1097	0.02121837815	0.40118378	0.8085126155	0.2964259568
1098	0.02121790459	0.4011719169	0.8085239399	0.2964192034
1099	0.02121612978	0.4011464602	0.8085482397	0.2963937253
1100	0.02121443447	0.4011017167	0.8085909461	0.2963704806
1101	0.02121054349	0.4010339519	0.8086556165	0.2963180328
1102	0.02120812566	0.4009830167	0.8087042186	0.296285301
1103	0.02120530988	0.400932428	0.8087524839	0.2962461339
1104	0.0212031365	0.4008925093	0.808790565	0.2962155775
1105	0.02120122701	0.4008576273	0.8088238382	0.2961899349
1106	0.02119927797	0.4008235333	0.8088563568	0.2961629508
1107	0.02119729709	0.4007797004	0.8088981604	0.2961373193
1108	0.02119501891	0.4007399283	0.8089360872	0.2961062225
1109	0.02118922654	0.4006308479	0.8090400872	0.2960231186
1110	0.02118781245	0.400606658	0.8090631467	0.2960038652
1111	0.02118483527	0.4005512965	0.8091159157	0.2959636273
1112	0.02118238332	0.4005062035	0.8091588918	0.2959317229
1113	0.02118039215	0.4004740596	0.8091895236	0.295905581
1114	0.0211771802	0.400426761	0.809234593	0.2958618113
1115	0.02117489565	0.4003877139	0.8092717956	0.2958317457
1116	0.02117157626	0.4003325791	0.8093243198	0.2957825509
1117	0.02116996465	0.4003056321	0.8093499884	0.2957615727
1118	0.0211678662	0.4002561832	0.8093970866	0.2957338416
1119	0.02116525665	0.4002104851	0.8094406072	0.29569938
1120	0.02116383053	0.4001814873	0.8094682207	0.2956782175
1121	0.02116228594	0.4001529732	0.8094953716	0.2956573511
1122	0.02116001743	0.4001122049	0.8095341875	0.2956243823
1123	0.02115634247	0.4000449223	0.8095982394	0.2955749124
1124	0.02115500864	0.4000138568	0.8096278095	0.2955556438
1125	0.02115364607	0.3999865734	0.8096537778	0.2955372369
1126	0.02115261229	0.3999570362	0.8096818891	0.2955228752
1127	0.02115045967	0.3999205743	0.809716588	0.2954921979
1128	0.02114875093	0.3998895498	0.80974611	0.2954679847
1129	0.02114814263	0.3998746522	0.8097602853	0.2954595019
1130	0.02114573707	0.3998361786	0.8097968911	0.2954269916
1131	0.02114486111	0.3998231522	0.8098092843	0.2954140478
1132	0.02114423316	0.3998067911	0.8098248495	0.295405628
1133	0.02114275096	0.3997770542	0.8098531382	0.2953862376
1134	0.02113916789	0.3997060099	0.8099207141	0.2953352292
1135	0.02113495384	0.3996213602	0.8100012155	0.2952815186
1136	0.0211339788	0.3996071986	0.8100146814	0.2952679529
1137	0.02113042453	0.3995468072	0.8100721009	0.2952200197
1138	0.02112804322	0.3995042578	0.8101125512	0.2951890312
1139	0.02112485915	0.3994314713	0.8101817369	0.2951480125
1140	0.02112356466	0.3993876725	0.8102233628	0.2951304937
1141	0.0211222947	0.3993587955	0.8102508047	0.2951124602
1142	0.02112140375	0.3993390755	0.8102695435	0.2951003681
1143	0.02111813967	0.3992736745	0.8103316839	0.2950575422
1144	0.02111606331	0.3992105689	0.8103916337	0.2950283265
1145	0.02111372895	0.3991796719	0.8104209821	0.2949938364
1146	0.02111228357	0.3991373593	0.8104611704	0.2949713824
1147	0.0211091517	0.3990858108	0.810510125	0.2949248383
1148	0.02110578824	0.3990256817	0.8105672204	0.2948803275
1149	0.02110399887	0.3989914373	0.8105997334	0.294857066
1150	0.0211026289	0.3989639268	0.8106258507	0.2948380047
1151	0.02110013451	0.3989133644	0.8106738481	0.2948030546
1152	0.02109833005	0.3988697529	0.8107152423	0.2947764042
1153	0.02109757782	0.3988488227	0.8107351068	0.2947661034
1154	0.02109565754	0.3988031631	0.8107784378	0.2947407516
1155	0.02109486914	0.3987859934	0.8107947306	0.2947297484
1156	0.02109327332	0.3987548111	0.8108243185	0.2947067115
1157	0.02109198169	0.3987291332	0.8108486817	0.2946892519
1158	0.02108838605	0.3986726318	0.8109022848	0.2946416943
1159	0.02108542257	0.3986188705	0.8109532813	0.2946015395
1160	0.02108402904	0.3985930585	0.8109777634	0.2945799822
1161	0.02108221066	0.3985595902	0.811009505	0.2945553139
1162	0.02108108709	0.3985409193	0.8110272115	0.2945403533
1163	0.02107908156	0.3985020353	0.8110640842	0.2945134634
1164	0.02107718988	0.398467607	0.8110967288	0.2944857836
1165	0.02107407319	0.3984125687	0.8111489098	0.2944386875
1166	0.02107285297	0.3983870032	0.8111731455	0.2944215774
1167	0.0210710399	0.3983540166	0.8112044141	0.2943951702
1168	0.02106955768	0.3983182933	0.8112382739	0.2943729453
1169	0.0210665164	0.3982644162	0.8112893348	0.2943313397
1170	0.02106454284	0.3982259643	0.8113257726	0.2943048404
1171	0.02106144808	0.3981829196	0.8113665584	0.2942614856
1172	0.0210587238	0.3981298458	0.8114168409	0.2942262238
1173	0.0210567617	0.3981034888	0.8114418093	0.2941986815
1174	0.02105554234	0.3980799024	0.8114641516	0.2941815485
1175	0.02105392004	0.3980498109	0.811492654	0.2941599535
1176	0.02105110854	0.3979990868	0.8115406945	0.2941215563
1177	0.02104907266	0.3979615458	0.8115762454	0.2940923974
1178	0.02104765484	0.3979403502	0.8115963159	0.2940721247
1179	0.02104280521	0.3978527517	0.8116792532	0.2940029012
1180	0.02104183584	0.3978305344	0.8117002855	0.2939891712
1181	0.0210384716	0.3977665153	0.8117608832	0.293941566
1182	0.02103670883	0.3977293811	0.8117960284	0.293917334
1183	0.02103369979	0.3976785133	0.8118441662	0.2938763402
1184	0.02103232248	0.3976494751	0.8118716432	0.2938571419
1185	0.02103120869	0.3976178593	0.8119015569	0.2938426562
1186	0.02102877143	0.3975701716	0.8119466728	0.2938101911
1187	0.02102742065	0.3975457045	0.8119698183	0.2937921882
1188	0.02102580601	0.3975144099	0.8119994204	0.2937719234
1189	0.02102455475	0.397489208	0.8120232576	0.2937556247
1190	0.02102380242	0.3974648063	0.8120463365	0.2937455137
1191	0.02102222652	0.3974308906	0.8120784114	0.2937246938
1192	0.02102115667	0.397406062	0.8121018906	0.2937108865
1193	0.02101968908	0.3973724205	0.8121337015	0.2936908294
1194	0.02101839266	0.3973457985	0.8121588729	0.2936719615
1195	0.02101646086	0.3973193365	0.8121838913	0.2936446261
1196	0.02101219118	0.3972345305	0.8122640597	0.2935892796
1197	0.02100956371	0.3971777035	0.8123177696	0.2935530821
1198	0.02100855312	0.3971608182	0.8123337272	0.293538932
1199	0.02100647532	0.3971292105	0.8123635965	0.2935089188
1200	0.02100479069	0.3971037488	0.8123876562	0.2934864773
1201	0.02100017667	0.397013647	0.812472784	0.2934233828
1202	0.02099779439	0.3969738674	0.8125103614	0.293390322
1203	0.02099569104	0.3969259752	0.8125555974	0.2933621586
1204	0.02099310734	0.3968771307	0.8126017272	0.2933271552
1205	0.02099134408	0.3968483514	0.8126289044	0.2933033844
1206	0.02098959729	0.3968085653	0.8126664724	0.2932793689
1207	0.020988211	0.3967826454	0.8126909451	0.293259079
1208	0.02098702146	0.396754755	0.8127172767	0.2932432568
1209	0.02098599847	0.3967323556	0.8127384228	0.2932276799
1210	0.0209851096	0.3967198523	0.8127502259	0.293215181
1211	0.02098407685	0.396702504	0.8127666022	0.2932014153
1212	0.02098293635	0.3966757621	0.8127918443	0.293186325
1213	0.02098015105	0.3966167235	0.8128475659	0.2931480037
1214	0.02097799136	0.3965708125	0.8128908915	0.2931184459
1215	0.020975325	0.3965122897	0.8129461117	0.2930831369
1216	0.02097267616	0.3964460531	0.8130086004	0.2930478037
1217	0.02097155567	0.3964203002	0.8130328933	0.2930324389
1218	0.02097034867	0.3963942265	0.8130574872	0.2930147698
1219	0.02096937864	0.3963749686	0.8130756511	0.2930003397
1220	0.02096817371	0.3963520417	0.8130972745	0.2929839455
1221	0.0209646329	0.3962965209	0.8131496333	0.2929366148
1222	0.02096189409	0.3962506745	0.8131928631	0.2929008504
1223	0.02096040366	0.3962157034	0.813225835	0.2928803749
1224	0.02095928367	0.3961920659	0.8132481195	0.2928652384
1225	0.02095766929	0.396159662	0.8132786665	0.2928422248
1226	0.02095346228	0.3960892213	0.8133450621	0.2927844254
1227	0.02095178455	0.3960568125	0.8133756058	0.2927598101
1228	0.02095077804	0.3960345882	0.8133965497	0.292746832
1229	0.02094865962	0.3960008047	0.8134283845	0.2927185246
1230	0.02094764423	0.3959808561	0.8134471812	0.2927054401
1231	0.02094670756	0.3959569539	0.8134697018	0.2926917966
1232	0.02094519513	0.3959281629	0.8134968271	0.2926695341
1233	0.0209443029	0.3959089696	0.8135149087	0.2926568994
1234	0.02093633426	0.3957618642	0.8136534651	0.2925503356
1235	0.02093493364	0.3957375062	0.8136764027	0.2925284682
1236	0.02093386629	0.3957180235	0.8136947481	0.2925129479
1237	0.02093146654	0.395669319	0.8137406058	0.2924798078
1238	0.02093072389	0.3956580875	0.81375118	0.2924687324
1239	0.0209299826	0.3956427076	0.8137656593	0.2924585753
1240	0.02092785212	0.3955986039	0.8138071774	0.2924305815
1241	0.02092725897	0.3955770974	0.8138274214	0.2924225248
1242	0.02092538776	0.3955415811	0.8138608503	0.2923970846
1243	0.02092383143	0.3955024701	0.8138976593	0.2923761542
1244	0.02092268897	0.3954830879	0.8139158992	0.2923599279
1245	0.02091834446	0.3954080934	0.813986466	0.2923016382
1246	0.02091367135	0.3953200849	0.8140692611	0.2922404679
1247	0.02091263671	0.3952961492	0.8140917758	0.2922248687
1248	0.02091136793	0.3952636577	0.8141223361	0.2922078842
1249	0.02090883443	0.3952166056	0.8141665872	0.292173156
1250	0.02090708136	0.3951829274	0.8141982572	0.2921493465
1251	0.02090636401	0.3951672668	0.8142129831	0.2921383779
1252	0.02090450919	0.3951331831	0.8142450305	0.292113328
1253	0.0209004388	0.3950583303	0.8143154015	0.2920514535
1254	0.02089854379	0.3950277558	0.8143441415	0.2920237233
1255	0.02089595772	0.3949752816	0.814393462	0.2919870708
1256	0.02089356936	0.3949282655	0.814437647	0.2919536271
1257	0.0208921284	0.3949041775	0.8144602825	0.2919323341
1258	0.02089026178	0.3948586527	0.8145030582	0.2919070202
1259	0.02088936934	0.3948371033	0.8145233047	0.2918948201
1260	0.02088775862	0.3947978975	0.8145601371	0.2918726738
1261	0.02088665348	0.394771732	0.8145847166	0.2918568077
1262	0.02088514517	0.3947445419	0.8146102569	0.2918365948
1263	0.02088413973	0.3947200952	0.8146332187	0.291821889
1264	0.02088298118	0.3946976809	0.8146542703	0.2918065102
1265	0.02087946026	0.3946335627	0.8147144839	0.2917554616
1266	0.02087769606	0.394599959	0.8147460373	0.2917324319
1267	0.02087608307	0.3945731572	0.8147712018	0.2917085316
1268	0.0208755569	0.3945633158	0.8147804416	0.2917011611
1269	0.02087277338	0.3945225846	0.8148186804	0.2916605094
1270	0.02087131814	0.3944830302	0.8148558108	0.2916404148
1271	0.02086779206	0.3944090049	0.8149252893	0.2915904343
1272	0.02086648786	0.3943801351	0.8149523824	0.2915710104
1273	0.02086226515	0.3943140404	0.815014402	0.2915114227
1274	0.0208611241	0.3942890801	0.8150378206	0.2914963064
1275	0.0208592392	0.3942432743	0.8150807934	0.2914698244
1276	0.02085805422	0.3942192144	0.8151033632	0.2914526136
1277	0.02085671866	0.3941945089	0.8151265373	0.2914355357
1278	0.0208546146	0.3941562154	0.8151624541	0.2914038292
1279	0.02085400539	0.3941411694	0.8151765653	0.2913947513
1280	0.02085121444	0.3940949686	0.8152198923	0.2913587124
1281	0.02084948213	0.3940646617	0.8152483114	0.2913353376
1282	0.02084864206	0.3940488671	0.8152631213	0.2913230536
1283	0.02084631716	0.3940124258	0.8152972883	0.291287573
1284	0.02084419275	0.3939662774	0.815340552	0.2912602341
1285	0.02084318619	0.3939416967	0.8153635942	0.2912458524
1286	0.02084137355	0.3939118414	0.8153915789	0.2912206197
1287	0.02084079256	0.3938932442	0.8154090098	0.2912125905
1288	0.02083658305	0.393816296	0.8154811236	0.2911563898
1289	0.02083413767	0.3937570282	0.8155366581	0.2911207484
1290	0.0208305226	0.3936849532	0.8156041818	0.2910707417
1291	0.02082739662	0.3936283153	0.8156572346	0.291028477
1292	0.02082653885	0.3936085673	0.8156757309	0.2910159752
1293	0.02082529434	0.3935907048	0.8156924602	0.2909972785
1294	0.02082310069	0.3935545127	0.8157263541	0.2909679807
1295	0.02082057978	0.3935075701	0.8157703113	0.2909305824
1296	0.02081944396	0.3934843301	0.8157920713	0.2909142128
1297	0.02081658802	0.393428196	0.8158446254	0.2908732931
1298	0.02081516005	0.3934030404	0.8158681743	0.290854447
1299	0.02081360983	0.3933759615	0.8158935219	0.290834367
1300	0.02081245598	0.3933525205	0.8159154628	0.2908191438
1301	0.02081156942	0.3933294153	0.8159370881	0.2908053439
1302	0.02081047959	0.3933048995	0.8159600323	0.2907895925
1303	0.02080883303	0.3932748949	0.8159881114	0.2907669354
1304	0.02080705906	0.393231779	0.8160284568	0.2907421787
1305	0.0208056603	0.3932075998	0.8160510803	0.2907225808
1306	0.02080313226	0.3931478357	0.8161069933	0.2906884744
1307	0.02080197396	0.3931241985	0.8161291051	0.2906703563
1308	0.02080008476	0.3930837253	0.8161669631	0.2906460125
1309	0.02079771494	0.3930378285	0.8162098896	0.2906143422
1310	0.02079659265	0.3930157916	0.8162304986	0.2905996407
1311	0.02079469298	0.3929846061	0.8162596614	0.2905727686
1312	0.02079366782	0.392962065	0.816280739	0.290558411
1313	0.0207921794	0.392936852	0.8163043136	0.2905370767
1314	0.02079084987	0.3929092091	0.8163301585	0.2905190855
1315	0.02078814149	0.3928469142	0.8163883948	0.2904827026
1316	0.02078744525	0.3928349565	0.8163995724	0.2904724445
1317	0.02078554067	0.3927990829	0.8164331035	0.2904462187
1318	0.02078436339	0.3927785283	0.8164523146	0.2904298574
1319	0.02078269833	0.392751934	0.8164771691	0.2904060089
1320	0.0207803322	0.3927099475	0.8165164054	0.2903722298
1321	0.02077851802	0.3926806646	0.8165437678	0.2903469155
1322	0.02077733441	0.3926583253	0.8165646406	0.2903312276
1323	0.02077489551	0.3926113491	0.8166085289	0.2902975487
1324	0.02077331258	0.3925850997	0.8166330507	0.2902753751
1325	0.02077227246	0.3925680727	0.8166489561	0.290260867
1326	0.02077076516	0.3925376973	0.816677329	0.2902396612
1327	0.02076688812	0.3924676833	0.816742719	0.2901896407
1328	0.02076178367	0.3923623863	0.8168410397	0.2901237516
1329	0.0207595716	0.3923154099	0.8168848953	0.2900931886
1330	0.020758225	0.3922870243	0.8169113925	0.2900751123
1331	0.02075747771	0.3922734289	0.8169240828	0.2900639834
1332	0.02075535493	0.3922374509	0.8169576634	0.2900346249
1333	0.02075407007	0.3922084471	0.8169847325	0.2900160014
1334	0.02075136152	0.3921591534	0.8170307332	0.2899796233
1335	0.02074932284	0.3921218065	0.8170655813	0.2899517743
1336	0.02074656105	0.3920644702	0.8171190749	0.2899151034
1337	0.0207445153	0.3920322037	0.8171491756	0.2898873824
1338	0.02074330649	0.3920091321	0.8171706969	0.289869967
1339	0.02074179216	0.3919708503	0.8172064037	0.2898487383
1340	0.02073914962	0.3919161335	0.8172574339	0.2898141421
1341	0.02073747498	0.3918822129	0.8172890655	0.2897927439
1342	0.02073682907	0.3918704643	0.8173000207	0.2897833679
1343	0.02073441787	0.3918235928	0.8173437235	0.2897504437
1344	0.02073342761	0.3918021852	0.817363682	0.2897356927
1345	0.02073183483	0.3917700551	0.8173936354	0.2897138762
1346	0.02073154237	0.3917596658	0.8174033203	0.2897096929
1347	0.02073083687	0.3917467709	0.8174153405	0.289699177
1348	0.02072724818	0.391686944	0.8174711043	0.2896491795
1349	0.02072537866	0.3916533852	0.8175023803	0.289621402
1350	0.02072424414	0.3916290952	0.8175250162	0.2896056611
1351	0.02072265455	0.3915936098	0.8175580828	0.2895845853
1352	0.02072193139	0.391571497	0.8175786867	0.2895743692
1353	0.02071885427	0.391509688	0.817636272	0.2895290386
1354	0.02071650903	0.3914624392	0.817680286	0.2894967798
1355	0.02071557463	0.3914455616	0.8176960068	0.2894830237
1356	0.02071242319	0.3913716925	0.8177648049	0.2894413291
1357	0.02071158225	0.3913580092	0.8177775475	0.2894298547
1358	0.02071027812	0.3913265607	0.8178068321	0.2894113876
1359	0.02070848109	0.3912957018	0.8178355655	0.2893851052
1360	0.02070747101	0.3912796673	0.8178504946	0.2893711752
1361	0.02070602554	0.3912444627	0.8178832702	0.2893512286
1362	0.02070472182	0.3912180075	0.8179078982	0.2893325129
1363	0.02070222164	0.3911741005	0.8179487688	0.2892989764
1364	0.0206990518	0.3911064803	0.8180117038	0.289256391
1365	0.02069775357	0.3910847246	0.8180319499	0.2892394162
1366	0.02069450629	0.3910159078	0.8180959838	0.2891933808
1367	0.02069342316	0.3909941196	0.8181162554	0.2891772517
1368	0.02069187126	0.3909641192	0.8181441657	0.2891547389
1369	0.02068997878	0.3909268053	0.8181788769	0.2891280597
1370	0.02068626433	0.3908619475	0.818239203	0.2890787777
1371	0.02068392008	0.3908248917	0.8182736651	0.2890452417
1372	0.02068180124	0.3907874051	0.8183085246	0.2890157972
1373	0.02067948954	0.3907450815	0.8183478781	0.2889834867
1374	0.02067805703	0.3907158219	0.8183750819	0.2889641731
1375	0.02067660212	0.39068141	0.8184070733	0.2889456094
1376	0.02067519121	0.3906494684	0.8184367657	0.2889260451
1377	0.02067200717	0.3906030432	0.8184799175	0.2888803806
1378	0.02067124586	0.3905838724	0.8184977351	0.2888693404
1379	0.02066747973	0.3905170886	0.8185597979	0.2888211109
1380	0.0206663339	0.3904942116	0.8185810552	0.2888058379
1381	0.02066574132	0.3904821386	0.8185922731	0.2887972391
1382	0.02066461271	0.3904519043	0.8186203641	0.2887820319
1383	0.02066358745	0.3904339899	0.8186370075	0.2887675419
1384	0.0206622623	0.3904032079	0.8186656039	0.2887499424
1385	0.02066104599	0.3903784549	0.8186885977	0.2887330238
1386	0.02065809347	0.3903344086	0.81872951	0.2886919062
1387	0.02065454393	0.3902680674	0.8187911222	0.2886452653
1388	0.02065395635	0.3902547691	0.8188034713	0.2886375876
1389	0.02065306913	0.3902337363	0.818823002	0.288625076
1390	0.02065194827	0.3902119369	0.8188432433	0.2886097317
1391	0.02064918824	0.3901705491	0.8188816701	0.2885688491
1392	0.02064858716	0.3901571516	0.8188941082	0.2885605524
1393	0.02064740503	0.3901247505	0.8189241873	0.2885443241
1394	0.02064417582	0.3900621184	0.8189823238	0.2885019539
1395	0.02064363955	0.3900499081	0.8189936566	0.2884946367
1396	0.020642337	0.3900190301	0.8190223139	0.2884771197
1397	0.02064179833	0.3900113307	0.8190294593	0.2884699452
1398	0.02063976741	0.3899778079	0.819060568	0.2884400848
1399	0.02063754247	0.3899391623	0.8190964273	0.2884111232
1400	0.02063607566	0.3899116823	0.8191219239	0.2883910255
1401	0.02063425767	0.3898747719	0.8191561673	0.2883666153
1402	0.02063275466	0.3898452767	0.819183529	0.2883465673
1403	0.02062999135	0.389782548	0.8192417135	0.2883082498
1404	0.02062826901	0.3897448922	0.819276637	0.2882850434
1405	0.02062708937	0.389719333	0.8193003395	0.2882686154
1406	0.02062514428	0.3896809674	0.8193359155	0.2882424424
1407	0.0206236458	0.3896579133	0.8193572916	0.2882227227
1408	0.02062248771	0.3896399187	0.8193739756	0.2882051556
1409	0.02062180278	0.3896278004	0.8193852108	0.288194982
1410	0.02062018194	0.389600924	0.8194101274	0.2881743191
1411	0.0206181232	0.3895566561	0.8194511637	0.288147158
1412	0.02061670626	0.389531177	0.8194747806	0.2881266713
1413	0.02061500203	0.389493822	0.8195094027	0.2881040221
1414	0.02061407015	0.3894776082	0.8195244293	0.2880906766
1415	0.0206107228	0.3894128325	0.8195844557	0.2880434495
1416	0.02060846774	0.3893644576	0.8196292772	0.2880114438
1417	0.02060677621	0.3893412242	0.819650802	0.2879858401
1418	0.0206062836	0.3893278319	0.8196632088	0.287978754
1419	0.02060299891	0.3892671784	0.8197193939	0.2879325567
1420	0.02060154633	0.3892410152	0.8197436269	0.2879132441
1421	0.02059873397	0.3891909794	0.8197899668	0.287872081
1422	0.02059264478	0.3890775719	0.8198949754	0.2877897825
1423	0.02059180546	0.3890648155	0.8199067851	0.2877779673
1424	0.02059108975	0.3890452771	0.8199248729	0.2877681801
1425	0.02058972454	0.3890195673	0.8199486724	0.2877496788
1426	0.02058749138	0.3889767752	0.8199882814	0.287719549
1427	0.02058558798	0.3889404665	0.8200218859	0.287693599
1428	0.02058398998	0.388912979	0.8200473241	0.2876721788
1429	0.02058187893	0.3888698441	0.8200872395	0.2876450827
1430	0.02058088486	0.3888516514	0.820104073	0.2876312741
1431	0.02057738714	0.3887931379	0.8201582096	0.2875799591
1432	0.02057422167	0.3887412195	0.8202062376	0.2875373568
1433	0.02057357996	0.388729477	0.8202170993	0.2875280208
1434	0.020570917	0.3886652398	0.8202765123	0.2874915159
1435	0.02056947591	0.3886353437	0.8203041599	0.2874707206
1436	0.02056749467	0.3886010055	0.8203359128	0.2874428678
1437	0.0205653875	0.388549658	0.8203833892	0.2874142136
1438	0.02056195636	0.3884887526	0.8204396949	0.2873675802
